,Date,Year,Month,Week_of_Year,Week_of_Month,BU_Name,SalesGrouping,Flow_Name,Flow_Source,Flow_Destination,SP_Name,NWB Export Account,NWB Exp Stockp,Act_Acc_No,Act Export Account,Act Exp Stockp,BU Plan Date,Actual Volume Date,Train Status,T1,SL,FL,T2,Rail_ConsignmentNo,RBCT_ConsignmentNo,Wagon_Type,CNWB_Volume,Act_Volume,RBCT_IngoMass,Block_Load,CNWB_Wagons,Act_Wagons,Source_TAT_SD,THT,TFR Delay subtracted,TLT,Plan Note External,Act Note External,CX_Group,CX_Reason,Cancellation Notes,Actual Notes,FirstOfEntry_ID
0,2013-01-01 00:00:00,2013,1,1,1,Location54,Location8,Location54 to Location93,Location54,Location110,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2012-12-31 00:00:00,2013-01-01 00:00:00,Train Ran,2013-01-01 10:55:00,2013-01-01 11:25:00,2013-01-01 12:55:00,2013-01-01 13:05:00,8085272959,nan,CFR,4350,4288.022,0.0,75,75,75,12.0,2.166666666744277,0,1.5,Train 8085272959 planned for 2012/12/31 arrived on 2013/01/01,Train 8085272959 was planned for 2012/12/31 but arrived on 2013/01/01,None,No Cancellation,None,nan,23962
1,2013-01-01 00:00:00,2013,1,1,1,Location54,Location8,Location54 to Location96,Location54,Location171,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2013-01-01 00:00:00,2013-01-01 00:00:00,Train Ran,2012-12-31 07:30:00,2012-12-31 10:10:00,2013-01-01 12:55:00,2013-01-01 13:35:00,8085273528,nan,CCL,4292,4299.94,0.0,73,74,74,12.0,30.083333333255723,0,26.750000000058208,Train 8085273528 planned for 2013/01/01 arrived on 2012/12/31,Train 8085273528 was planned for 2013/01/01 but arrived on 2012/12/31,None,No Cancellation,None,"63 016 214
1) 31/12 12:00 : Busy loading.
2) 1/13 04:45 : Busy loading.",23964
2,2013-01-01 00:00:00,2013,1,1,1,Location54,Location8,Location54 to Location97,Location54,Location179,Coking Coal - Semi Soft Unsized,None Selected,None Selected,nan,None Selected,None Selected,2012-12-31 00:00:00,2013-01-01 00:00:00,Train Ran,2012-12-31 17:20:00,2013-01-01 07:10:00,2013-01-01 08:40:00,2013-01-01 08:45:00,8085272612,nan,CFR,4350,4340.243,0.0,75,75,75,8.0,15.416666666802485,0,1.5,nan,nan,None,No Cancellation,None,"1) 31/12 05:00 : Empties on hand Thabazimbi :  Waiting for a connection to Location54.
2) 1/13 04:45 : Empties on hand Location54.",23952
3,2013-01-01 00:00:00,2013,1,1,1,Location74,Domestic Clients,Location74 to Location73,Location74,Location76,Steam - Duff,None Selected,None Selected,nan,None Selected,None Selected,2013-01-04 00:00:00,2013-01-01 00:00:00,Train Ran,2013-01-01 15:15:00,2013-01-01 15:15:00,2013-01-01 17:40:00,2013-01-01 17:40:00,8085276055,nan,CFR,2320,2279.9,0.0,40,40,39,6.0,2.416666666686069,0,2.416666666686069,Train 8085276055 planned for 2013/01/04 arrived on 2013/01/01,Train 8085276055 was planned for 2013/01/04 but arrived on 2013/01/01,None,No Cancellation,None,nan,23913
4,2013-01-01 00:00:00,2013,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2013-01-01 00:00:00,2013-01-01 00:00:00,Train Ran,2013-01-01 01:35:00,2013-01-01 01:35:00,2013-01-01 05:00:00,2013-01-01 05:00:00,8085284146,nan,CCL,4350,4367.0,0.0,75,75,75,6.0,3.4166666668024845,0,3.4166666668024845,nan,nan,None,No Cancellation,None,1) 31/12 22:35 : Empties on hand Welgedag to depart any moment to Location74.,23899
5,2013-01-01 00:00:00,2013,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2013-01-01 00:00:00,2013-01-01 00:00:00,Train Ran,2013-01-01 11:10:00,2013-01-01 11:10:00,2013-01-01 13:30:00,2013-01-01 13:30:00,8085284155,nan,CCL,4350,4320.05,0.0,75,75,74,6.0,2.333333333255723,0,2.333333333255723,nan,nan,None,No Cancellation,None,1) 1/13 04:45 : Waiting for empties to become available.,23900
6,2013-01-01 00:00:00,2013,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2013-01-02 00:00:00,2013-01-01 00:00:00,Train Ran,2013-01-01 19:25:00,2013-01-01 19:25:00,2013-01-01 22:55:00,2013-01-01 22:55:00,8085284173,nan,CCL,4350,4134.25,0.0,75,75,71,6.0,3.4999999998835847,0,3.4999999998835847,Train 8085284173 planned for 2013/01/02 arrived on 2013/01/01,Train 8085284173 was planned for 2013/01/02 but arrived on 2013/01/01,None,No Cancellation,None,1) 1/1 19:10 : Busy loading.,23901
7,2013-01-01 00:00:00,2013,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,None Selected,BHP Account,GRN,nan,None Selected,None Selected,2013-01-01 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4.0,nan,0,nan,nan,nan,None,No Cancellation,None,Preliminary Request :  Not approved by Location172.,23931
8,2013-01-01 00:00:00,2013,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,None Selected,Location162,SDM,nan,None Selected,None Selected,2013-01-01 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4.0,nan,0,nan,nan,nan,None,No Cancellation,None,Preliminary Request :  Not approved by Location172.,23936
9,2013-01-01 00:00:00,2013,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,Steam - Unsized,None Selected,None Selected,nan,Location162,SDM,NaT,2013-01-01 00:00:00,Extra Train,2013-01-01 01:40:00,2013-01-01 02:10:00,2013-01-01 04:34:00,2013-01-01 04:46:00,8085291037,SDM00107 (99002542),CCL,8400,8172.58,0.0,100,100,100,4.0,3.099999999976717,0,2.3999999999650754,nan,Train was not planned,None,No Cancellation,None,"Extra load.

1) 31/12 22:10 : Empties departed at 21:50 from Ermelo.
2) 1/13 04:30 : Busy loading.",23981
